	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
Bim(EP1036)-R-V	-0.4770921373577771	0.013242805470500867	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
Rab11-R-E	-0.48045556537943773	0.00967097836910555	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
FASN-R-V	-0.4812742736628992	0.012539673527704652	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
Chk2-M-V	-0.4843963996488784	0.008920033101254055	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
HER3-R-V	-0.5225173198981645	0.010102580940258165	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
RSK1-2-3-R-E	-0.526509429574612	0.009055859905858115	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
p90RSK-R-C	-0.5354279431890727	0.011357135480638242	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
Syk-M-V	-0.6432587002046147	0.010215323544904594	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
Rab25-R-V	-0.6526768679900574	0.011000709185109465	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
E-Cadherin-R-V	-0.6663341836093005	0.010871295814889775	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
Claudin-7-R-V	-0.6912277205594582	0.009136719008949442	1.0	8.658008658008658e-05	8.658008658008658e-05	1.0	0.0010526315789473684	0.0010526315789473684
